Дата,Тип документа,Название,Количество,Цена,Сумма,Валовая прибыль (руб),Валовая прибыль (%),Сотрудник,Статус
19.11.2023 - 13:28,Продажа,Чехол силиконовый прозрачный,1,282,282,223,79.07801418439716,Сидоров Алексей,
19.11.2023 - 13:34,Заказ,Чистка системы охлаждения с заменой термопасты,1,1360,1360,1265,93.01470588235294,Петров Роман,Выдан
19.11.2023 - 14:04,Заказ,Диагностика,1,508,508,508,100.0,Сидоров Алексей,Выдан
19.11.2023 - 16:37,Заказ,Замена разъема зарядки (MicroUSB/Type-C),1,1187,1187,1086,91.49115417017691,Сидоров Алексей,Выдан
20.11.2023 - 11:04,Заказ,Установка Windows 10/11 + Драйвера,1,1281,1281,1281,100.0,Иванов Сергей,Выдан
20.11.2023 - 11:24,Продажа,Защитное стекло 3D для iPhone 11/XR,1,529,529,478,90.35916824196597,Администратор,
20.11.2023 - 15:26,Продажа,Жесткий диск Seagate BarraCuda 1TB,1,3768,3768,743,19.71868365180467,Иванов Сергей,
21.11.2023 - 10:51,Заказ,Кабель USB - Lightning (Foxconn),1,564,564,410,72.69503546099291,Администратор,Выдан
21.11.2023 - 11:59,Заказ,Прошивка Android/iOS,1,1031,1031,1031,100.0,Сидоров Алексей,Выдан
21.11.2023 - 12:37,Заказ,Жесткий диск Seagate BarraCuda 1TB,2,3961,7922,1942,24.514011613228984,Администратор,Выдан
21.11.2023 - 14:18,Заказ,Аккумулятор Samsung Galaxy A51 (EB-BA515),1,1116,1116,555,49.73118279569893,Сидоров Алексей,Выдан
21.11.2023 - 14:33,Заказ,Дисплей iPhone 11 (Копия AAA),1,2435,2435,1078,44.27104722792608,Сидоров Алексей,Выдан
21.11.2023 - 17:06,Заказ,Чистка системы охлаждения с заменой термопасты,1,1576,1576,1475,93.59137055837563,Иванов Сергей,Выдан
22.11.2023 - 12:34,Заказ,Чехол силиконовый прозрачный,1,317,317,258,81.38801261829653,Петров Роман,Выдан
22.11.2023 - 14:45,Заказ,Чехол силиконовый прозрачный,1,289,289,232,80.27681660899654,Иванов Сергей,Выдан
22.11.2023 - 15:31,Заказ,Дисплей iPhone 11 (Оригинал переклей),2,5969,11938,4446,37.24241916568939,Сидоров Алексей,Выдан
22.11.2023 - 19:14,Продажа,Защитное стекло 3D для iPhone 11/XR,1,479,479,430,89.77035490605428,Администратор,
23.11.2023 - 10:40,Заказ,Дисплей iPhone 11 (Оригинал переклей),1,5575,5575,1901,34.09865470852018,Иванов Сергей,Выдан
23.11.2023 - 12:41,Заказ,Диагностика,1,500,500,500,100.0,Иванов Сергей,Выдан
23.11.2023 - 12:48,Заказ,Восстановление цепи питания,1,4724,4724,4211,89.14055884843353,Администратор,Выдан
23.11.2023 - 15:03,Заказ,Замена разъема зарядки (MicroUSB/Type-C),1,1204,1204,1109,92.109634551495,Иванов Сергей,Выдан
23.11.2023 - 19:17,Продажа,Защитное стекло 3D для iPhone 11/XR,1,493,493,444,90.06085192697769,Администратор,
24.11.2023 - 10:39,Заказ,"15.6"" WXGA HD LED Глянцевый 40pin (NT156WH)",2,4899,9798,3538,36.10941008369055,Сидоров Алексей,Выдан
24.11.2023 - 12:01,Заказ,Дисплей iPhone 11 (Копия AAA),1,2638,2638,1268,48.06671721000758,Администратор,Выдан
24.11.2023 - 12:40,Заказ,Наклейка защитного стекла (Услуга),1,211,211,211,100.0,Сидоров Алексей,Выдан
24.11.2023 - 14:11,Заказ,Защитное стекло 3D для iPhone 11/XR,1,530,530,481,90.75471698113208,Петров Роман,Выдан
24.11.2023 - 14:29,Заказ,Чистка системы охлаждения с заменой термопасты,1,1464,1464,1362,93.0327868852459,Сидоров Алексей,Выдан
24.11.2023 - 15:19,Заказ,"15.6"" WXGA HD LED Глянцевый 40pin (NT156WH)",1,4745,4745,1581,33.31928345626976,Петров Роман,Выдан
24.11.2023 - 17:27,Заказ,Наклейка защитного стекла (Услуга),1,197,197,197,100.0,Иванов Сергей,Выдан
24.11.2023 - 17:55,Продажа,Защитное стекло 3D для iPhone 11/XR,1,474,474,424,89.45147679324894,Иванов Сергей,
25.11.2023 - 13:51,Заказ,Аккумулятор Samsung Galaxy A51 (EB-BA515),1,1304,1304,771,59.12576687116564,Петров Роман,Выдан
25.11.2023 - 13:52,Заказ,Защитное стекло 3D для iPhone 11/XR,1,462,462,412,89.17748917748918,Иванов Сергей,Выдан
25.11.2023 - 16:07,Заказ,Аккумулятор Samsung Galaxy A51 (EB-BA515),1,1117,1117,561,50.22381378692927,Сидоров Алексей,Выдан
26.11.2023 - 10:32,Продажа,16GB USB 2.0 Flash Drive SmartBuy,1,458,458,268,58.515283842794766,Петров Роман,
26.11.2023 - 12:52,Продажа,Блок питания Apple 20W (Copy),1,1180,1180,777,65.84745762711864,Петров Роман,
26.11.2023 - 13:09,Заказ,Защитное стекло 3D для iPhone 11/XR,1,496,496,447,90.12096774193549,Сидоров Алексей,Выдан
26.11.2023 - 19:32,Заказ,Диагностика,1,484,484,484,100.0,Петров Роман,Выдан
26.11.2023 - 19:40,Заказ,Установка Windows 10/11 + Драйвера,1,1242,1242,1242,100.0,Сидоров Алексей,Выдан
27.11.2023 - 14:43,Заказ,Замена разъема зарядки (MicroUSB/Type-C),1,1292,1292,1192,92.26006191950464,Сидоров Алексей,Выдан
27.11.2023 - 14:46,Заказ,Наклейка защитного стекла (Услуга),1,218,218,218,100.0,Иванов Сергей,Выдан
27.11.2023 - 17:37,Заказ,Чистка системы охлаждения с заменой термопасты,2,1645,3290,3088,93.86018237082067,Администратор,Выдан
27.11.2023 - 17:59,Заказ,Диагностика,1,489,489,489,100.0,Петров Роман,Выдан
27.11.2023 - 18:30,Продажа,Чехол силиконовый прозрачный,1,290,290,233,80.3448275862069,Иванов Сергей,
27.11.2023 - 19:17,Заказ,Диагностика,1,526,526,526,100.0,Петров Роман,Выдан
28.11.2023 - 13:27,Заказ,Кабель USB - Lightning (Foxconn),1,625,625,468,74.88,Администратор,Выдан
28.11.2023 - 17:47,Заказ,Восстановление цепи питания,1,4051,4051,3536,87.28708960750431,Иванов Сергей,Выдан
28.11.2023 - 18:00,Заказ,Чехол силиконовый прозрачный,1,279,279,220,78.85304659498208,Администратор,Выдан
29.11.2023 - 12:20,Заказ,Восстановление цепи питания,1,4118,4118,3604,87.5182127246236,Сидоров Алексей,Выдан
29.11.2023 - 15:21,Заказ,Наклейка защитного стекла (Услуга),1,208,208,208,100.0,Администратор,Выдан
30.11.2023 - 11:48,Заказ,Наклейка защитного стекла (Услуга),1,194,194,194,100.0,Администратор,Выдан
30.11.2023 - 13:53,Заказ,Чистка системы охлаждения с заменой термопасты,1,1417,1417,1315,92.80169371912491,Иванов Сергей,Выдан
30.11.2023 - 14:28,Заказ,Дисплей iPhone 11 (Копия AAA),1,2678,2678,1321,49.327856609410006,Иванов Сергей,Выдан
30.11.2023 - 14:33,Заказ,Дисплей iPhone 11 (Оригинал переклей),1,5340,5340,1638,30.674157303370787,Петров Роман,Выдан
30.11.2023 - 14:36,Заказ,Жесткий диск Seagate BarraCuda 1TB,1,4095,4095,1263,30.842490842490843,Администратор,Выдан
30.11.2023 - 14:56,Заказ,Установка Windows 10/11 + Драйвера,1,1261,1261,1261,100.0,Сидоров Алексей,Выдан
30.11.2023 - 15:39,Заказ,Диагностика,1,454,454,454,100.0,Петров Роман,Выдан
30.11.2023 - 16:27,Продажа,Чехол силиконовый прозрачный,3,305,915,741,80.98360655737706,Иванов Сергей,
30.11.2023 - 16:56,Заказ,Установка Windows 10/11 + Драйвера,1,1148,1148,1148,100.0,Администратор,Выдан
30.11.2023 - 17:25,Заказ,Кабель USB - Lightning (Foxconn),1,642,642,488,76.01246105919003,Петров Роман,Выдан
30.11.2023 - 17:38,Заказ,Установка Windows 10/11 + Драйвера,1,1255,1255,1255,100.0,Иванов Сергей,Выдан
01.12.2023 - 11:29,Заказ,Диагностика,1,450,450,450,100.0,Сидоров Алексей,Выдан
01.12.2023 - 12:29,Заказ,Защитное стекло 3D для iPhone 11/XR,1,486,486,437,89.91769547325103,Иванов Сергей,Выдан
01.12.2023 - 19:24,Продажа,Защитное стекло 3D для iPhone 11/XR,3,469,1407,1260,89.55223880597015,Петров Роман,
02.12.2023 - 10:07,Заказ,Чистка системы охлаждения с заменой термопасты,1,1506,1506,1411,93.69189907038512,Петров Роман,Выдан
02.12.2023 - 11:10,Продажа,Чехол силиконовый прозрачный,1,322,322,260,80.74534161490683,Сидоров Алексей,
03.12.2023 - 10:23,Продажа,Чехол силиконовый прозрачный,1,275,275,217,78.9090909090909,Администратор,
03.12.2023 - 11:40,Заказ,Прошивка Android/iOS,1,1016,1016,1016,100.0,Сидоров Алексей,Выдан
03.12.2023 - 15:51,Заказ,Диагностика,1,541,541,541,100.0,Сидоров Алексей,Выдан
03.12.2023 - 16:09,Заказ,16GB USB 2.0 Flash Drive SmartBuy,1,446,446,238,53.36322869955157,Сидоров Алексей,Выдан
04.12.2023 - 10:15,Заказ,16GB USB 2.0 Flash Drive SmartBuy,2,425,850,470,55.294117647058826,Иванов Сергей,Выдан
04.12.2023 - 10:46,Продажа,Защитное стекло 3D для iPhone 11/XR,1,538,538,488,90.70631970260223,Петров Роман,
04.12.2023 - 11:30,Заказ,Блок питания Apple 20W (Copy),1,1190,1190,786,66.05042016806722,Иванов Сергей,Выдан
04.12.2023 - 13:38,Заказ,Защитное стекло 3D для iPhone 11/XR,1,532,532,483,90.78947368421053,Сидоров Алексей,Выдан
04.12.2023 - 17:01,Продажа,Чехол силиконовый прозрачный,2,283,566,448,79.15194346289752,Сидоров Алексей,
04.12.2023 - 17:02,Заказ,Кабель USB - Lightning (Foxconn),1,565,565,412,72.9203539823009,Сидоров Алексей,Выдан
04.12.2023 - 19:59,Заказ,Кабель USB - Lightning (Foxconn),1,635,635,484,76.22047244094489,Администратор,Выдан
05.12.2023 - 10:12,Заказ,Защитное стекло 3D для iPhone 11/XR,2,516,1032,938,90.89147286821705,Сидоров Алексей,Выдан
05.12.2023 - 13:04,Продажа,Кабель USB - Lightning (Foxconn),1,563,563,420,74.60035523978685,Администратор,
05.12.2023 - 14:59,Заказ,Наклейка защитного стекла (Услуга),1,193,193,193,100.0,Сидоров Алексей,Выдан
05.12.2023 - 15:02,Заказ,Защитное стекло 3D для iPhone 11/XR,1,467,467,415,88.86509635974305,Администратор,Выдан
05.12.2023 - 18:40,Продажа,Защитное стекло 3D для iPhone 11/XR,1,478,478,429,89.7489539748954,Сидоров Алексей,
05.12.2023 - 19:18,Заказ,Восстановление цепи питания,1,4654,4654,4142,88.99871078642029,Администратор,Выдан
06.12.2023 - 10:18,Заказ,Кабель USB - Lightning (Foxconn),1,632,632,480,75.9493670886076,Иванов Сергей,Выдан
07.12.2023 - 10:44,Заказ,Наклейка защитного стекла (Услуга),1,195,195,195,100.0,Петров Роман,Выдан
07.12.2023 - 12:35,Заказ,Восстановление цепи питания,2,4547,9094,8082,88.87178359357819,Петров Роман,Выдан
07.12.2023 - 13:33,Заказ,Кабель USB - Lightning (Foxconn),1,625,625,469,75.03999999999999,Сидоров Алексей,Выдан
07.12.2023 - 13:36,Заказ,Установка Windows 10/11 + Драйвера,1,1281,1281,1281,100.0,Петров Роман,Выдан
