Дата,Тип документа,Название,Количество,Цена,Сумма,Валовая прибыль (руб),Валовая прибыль (%),Сотрудник,Статус
11.11.2024 - 10:41,Заказ,Прошивка Android/iOS,1,979,979,979,100.0,Иванов Сергей,Выдан
11.11.2024 - 10:55,Заказ,Чистка системы охлаждения с заменой термопасты,1,1360,1360,1263,92.86764705882354,Администратор,Выдан
11.11.2024 - 11:24,Заказ,Кабель USB - Lightning (Foxconn),1,651,651,496,76.19047619047619,Петров Роман,Выдан
11.11.2024 - 12:23,Заказ,Диагностика,1,497,497,497,100.0,Петров Роман,Выдан
11.11.2024 - 13:26,Заказ,Чехол силиконовый прозрачный,1,288,288,228,79.16666666666666,Администратор,Выдан
11.11.2024 - 15:45,Заказ,Восстановление цепи питания,1,4504,4504,4009,89.00976909413855,Администратор,Выдан
11.11.2024 - 17:48,Продажа,16GB USB 2.0 Flash Drive SmartBuy,1,468,468,270,57.692307692307686,Петров Роман,
12.11.2024 - 14:49,Продажа,Чехол силиконовый прозрачный,2,301,602,478,79.40199335548172,Иванов Сергей,
13.11.2024 - 10:58,Заказ,Аккумулятор Samsung Galaxy A51 (EB-BA515),1,1129,1129,580,51.37289636846767,Администратор,Выдан
13.11.2024 - 12:20,Заказ,Наклейка защитного стекла (Услуга),1,193,193,193,100.0,Сидоров Алексей,Выдан
13.11.2024 - 14:12,Заказ,Кабель USB - Lightning (Foxconn),1,559,559,405,72.45080500894454,Иванов Сергей,Выдан
13.11.2024 - 16:03,Заказ,Установка Windows 10/11 + Драйвера,1,1105,1105,1105,100.0,Сидоров Алексей,Выдан
13.11.2024 - 18:42,Заказ,Установка Windows 10/11 + Драйвера,1,1315,1315,1315,100.0,Иванов Сергей,Выдан
14.11.2024 - 15:21,Заказ,Чехол силиконовый прозрачный,1,288,288,228,79.16666666666666,Сидоров Алексей,Выдан
14.11.2024 - 15:49,Заказ,Аккумулятор Samsung Galaxy A51 (EB-BA515),1,1276,1276,741,58.07210031347962,Сидоров Алексей,Выдан
14.11.2024 - 17:42,Заказ,Чехол силиконовый прозрачный,1,273,273,216,79.12087912087912,Иванов Сергей,Выдан
15.11.2024 - 10:04,Заказ,Установка Windows 10/11 + Драйвера,1,1164,1164,1164,100.0,Петров Роман,Выдан
15.11.2024 - 10:45,Заказ,16GB USB 2.0 Flash Drive SmartBuy,1,482,482,281,58.298755186722,Иванов Сергей,Выдан
15.11.2024 - 12:30,Заказ,Замена разъема зарядки (MicroUSB/Type-C),1,1231,1231,1134,92.12022745735175,Иванов Сергей,Выдан
15.11.2024 - 14:09,Заказ,Наклейка защитного стекла (Услуга),1,205,205,205,100.0,Сидоров Алексей,Выдан
15.11.2024 - 19:01,Продажа,Защитное стекло 3D для iPhone 11/XR,1,497,497,447,89.93963782696177,Петров Роман,
16.11.2024 - 11:40,Заказ,Дисплей iPhone 11 (Копия AAA),1,2441,2441,1002,41.04875051208521,Иванов Сергей,Выдан
16.11.2024 - 12:27,Продажа,Кабель USB - Lightning (Foxconn),1,589,589,446,75.72156196943973,Сидоров Алексей,
16.11.2024 - 13:27,Продажа,Защитное стекло 3D для iPhone 11/XR,1,511,511,464,90.8023483365949,Петров Роман,
16.11.2024 - 13:32,Заказ,Жесткий диск Seagate BarraCuda 1TB,1,3438,3438,431,12.536358347876671,Иванов Сергей,Выдан
16.11.2024 - 14:21,Заказ,Замена разъема зарядки (MicroUSB/Type-C),1,1149,1149,1046,91.03568320278504,Петров Роман,Выдан
16.11.2024 - 19:21,Заказ,Диагностика,1,536,536,536,100.0,Администратор,Выдан
16.11.2024 - 19:22,Заказ,Чехол силиконовый прозрачный,1,301,301,240,79.734219269103,Иванов Сергей,Выдан
17.11.2024 - 10:54,Заказ,Блок питания Apple 20W (Copy),1,1304,1304,894,68.55828220858896,Сидоров Алексей,Выдан
17.11.2024 - 12:04,Заказ,Дисплей iPhone 11 (Копия AAA),1,2555,2555,1211,47.397260273972606,Иванов Сергей,Выдан
17.11.2024 - 12:24,Заказ,Защитное стекло 3D для iPhone 11/XR,1,475,475,426,89.6842105263158,Петров Роман,Выдан
17.11.2024 - 13:38,Заказ,Прошивка Android/iOS,2,1013,2026,2026,100.0,Сидоров Алексей,Выдан
17.11.2024 - 14:03,Заказ,Защитное стекло 3D для iPhone 11/XR,1,473,473,423,89.4291754756871,Сидоров Алексей,Выдан
17.11.2024 - 14:29,Продажа,SSD накопитель Kingston 240GB,1,2016,2016,583,28.918650793650798,Сидоров Алексей,
17.11.2024 - 15:18,Заказ,Наклейка защитного стекла (Услуга),1,204,204,204,100.0,Администратор,Выдан
17.11.2024 - 18:46,Заказ,Установка Windows 10/11 + Драйвера,1,1152,1152,1152,100.0,Иванов Сергей,Выдан
17.11.2024 - 18:54,Заказ,Чистка системы охлаждения с заменой термопасты,1,1454,1454,1359,93.46629986244842,Иванов Сергей,Выдан
18.11.2024 - 10:33,Заказ,Восстановление цепи питания,1,4131,4131,3630,87.8721859114016,Иванов Сергей,Выдан
18.11.2024 - 10:52,Продажа,Кабель USB - Lightning (Foxconn),1,554,554,403,72.74368231046931,Петров Роман,
18.11.2024 - 13:53,Продажа,Чехол силиконовый прозрачный,1,293,293,233,79.5221843003413,Петров Роман,
18.11.2024 - 15:35,Заказ,Блок питания Apple 20W (Copy),3,1313,3939,2700,68.54531607006854,Петров Роман,Выдан
18.11.2024 - 18:46,Заказ,Замена разъема зарядки (MicroUSB/Type-C),1,1287,1287,1185,92.07459207459208,Петров Роман,Выдан
18.11.2024 - 19:27,Заказ,Замена разъема зарядки (MicroUSB/Type-C),1,1220,1220,1121,91.88524590163935,Петров Роман,Выдан
18.11.2024 - 19:40,Заказ,Диагностика,3,457,1371,1371,100.0,Иванов Сергей,Выдан
19.11.2024 - 10:47,Заказ,Чистка системы охлаждения с заменой термопасты,1,1583,1583,1486,93.87239418825017,Администратор,Выдан
19.11.2024 - 12:44,Заказ,16GB USB 2.0 Flash Drive SmartBuy,1,413,413,209,50.60532687651331,Иванов Сергей,Выдан
19.11.2024 - 13:56,Продажа,Защитное стекло 3D для iPhone 11/XR,1,508,508,459,90.35433070866141,Администратор,
19.11.2024 - 17:11,Заказ,Защитное стекло 3D для iPhone 11/XR,1,529,529,482,91.11531190926276,Сидоров Алексей,Выдан
19.11.2024 - 17:57,Заказ,Прошивка Android/iOS,1,948,948,948,100.0,Сидоров Алексей,Выдан
20.11.2024 - 10:15,Продажа,16GB USB 2.0 Flash Drive SmartBuy,1,477,477,275,57.65199161425576,Иванов Сергей,
20.11.2024 - 13:17,Заказ,Кабель USB - Lightning (Foxconn),1,601,601,453,75.37437603993344,Администратор,Выдан
20.11.2024 - 13:49,Продажа,Блок питания Apple 20W (Copy),1,1154,1154,742,64.29809358752166,Сидоров Алексей,
20.11.2024 - 14:23,Заказ,Чистка системы охлаждения с заменой термопасты,1,1567,1567,1467,93.61837906828335,Сидоров Алексей,Выдан
20.11.2024 - 15:35,Заказ,Жесткий диск Seagate BarraCuda 1TB,1,3467,3467,579,16.700317277184887,Иванов Сергей,Выдан
20.11.2024 - 16:22,Заказ,Чехол силиконовый прозрачный,1,280,280,220,78.57142857142857,Петров Роман,Выдан
20.11.2024 - 17:50,Продажа,Блок питания Apple 20W (Copy),1,1241,1241,825,66.47864625302175,Сидоров Алексей,
20.11.2024 - 19:25,Заказ,Защитное стекло 3D для iPhone 11/XR,1,486,486,438,90.12345679012346,Петров Роман,Выдан
20.11.2024 - 19:44,Заказ,Установка Windows 10/11 + Драйвера,1,1126,1126,1126,100.0,Петров Роман,Выдан
21.11.2024 - 10:42,Заказ,Чехол силиконовый прозрачный,1,276,276,215,77.89855072463769,Администратор,Выдан
21.11.2024 - 11:03,Заказ,Дисплей iPhone 11 (Оригинал переклей),1,5905,5905,1971,33.37849280270957,Петров Роман,Выдан
21.11.2024 - 12:31,Заказ,Защитное стекло 3D для iPhone 11/XR,1,462,462,414,89.6103896103896,Администратор,Выдан
21.11.2024 - 13:08,Продажа,Кабель USB - Lightning (Foxconn),1,654,654,499,76.29969418960245,Сидоров Алексей,
21.11.2024 - 13:17,Продажа,Чехол силиконовый прозрачный,2,296,592,474,80.06756756756756,Петров Роман,
21.11.2024 - 14:32,Заказ,Блок питания Apple 20W (Copy),1,1228,1228,825,67.18241042345277,Сидоров Алексей,Выдан
21.11.2024 - 17:43,Заказ,Чехол силиконовый прозрачный,2,276,552,430,77.89855072463769,Сидоров Алексей,Выдан
21.11.2024 - 18:44,Заказ,Чистка системы охлаждения с заменой термопасты,1,1471,1471,1370,93.13392250169953,Петров Роман,Выдан
22.11.2024 - 18:41,Продажа,Кабель USB - Lightning (Foxconn),1,631,631,477,75.59429477020603,Иванов Сергей,
22.11.2024 - 19:33,Заказ,Дисплей iPhone 11 (Копия AAA),1,2676,2676,1211,45.25411061285501,Сидоров Алексей,Выдан
22.11.2024 - 19:52,Заказ,Установка Windows 10/11 + Драйвера,1,1297,1297,1297,100.0,Администратор,Выдан
23.11.2024 - 10:22,Заказ,Дисплей iPhone 11 (Оригинал переклей),1,5048,5048,1144,22.66244057052298,Администратор,Выдан
23.11.2024 - 10:43,Продажа,Чехол силиконовый прозрачный,1,288,288,227,78.81944444444444,Иванов Сергей,
23.11.2024 - 12:34,Заказ,Диагностика,1,461,461,461,100.0,Иванов Сергей,Выдан
23.11.2024 - 16:11,Заказ,"15.6"" WXGA HD LED Глянцевый 40pin (NT156WH)",1,4760,4760,1622,34.075630252100844,Петров Роман,Выдан
23.11.2024 - 19:18,Заказ,Чехол силиконовый прозрачный,1,298,298,238,79.86577181208054,Иванов Сергей,Выдан
24.11.2024 - 10:48,Заказ,Чехол силиконовый прозрачный,1,295,295,236,80.0,Иванов Сергей,Выдан
24.11.2024 - 12:13,Заказ,Чехол силиконовый прозрачный,1,274,274,216,78.83211678832117,Администратор,Выдан
24.11.2024 - 15:20,Заказ,Диагностика,1,535,535,535,100.0,Иванов Сергей,Выдан
24.11.2024 - 19:24,Продажа,Чехол силиконовый прозрачный,1,283,283,224,79.15194346289752,Петров Роман,
24.11.2024 - 19:36,Заказ,Аккумулятор Samsung Galaxy A51 (EB-BA515),1,1196,1196,630,52.675585284280935,Иванов Сергей,Выдан
25.11.2024 - 11:09,Заказ,Установка Windows 10/11 + Драйвера,1,1124,1124,1124,100.0,Петров Роман,Выдан
25.11.2024 - 11:11,Заказ,Диагностика,1,541,541,541,100.0,Сидоров Алексей,Выдан
25.11.2024 - 12:08,Заказ,Установка Windows 10/11 + Драйвера,1,1122,1122,1122,100.0,Петров Роман,Выдан
25.11.2024 - 12:50,Заказ,Чехол силиконовый прозрачный,1,284,284,223,78.52112676056338,Петров Роман,Выдан
25.11.2024 - 12:51,Заказ,Чехол силиконовый прозрачный,1,298,298,241,80.87248322147651,Иванов Сергей,Выдан
25.11.2024 - 15:32,Заказ,Кабель USB - Lightning (Foxconn),1,577,577,432,74.87001733102254,Сидоров Алексей,Выдан
25.11.2024 - 16:58,Заказ,Наклейка защитного стекла (Услуга),1,187,187,187,100.0,Администратор,Выдан
25.11.2024 - 19:15,Заказ,Замена разъема зарядки (MicroUSB/Type-C),1,1183,1183,1081,91.37785291631445,Сидоров Алексей,Выдан
26.11.2024 - 13:06,Заказ,Диагностика,1,512,512,512,100.0,Петров Роман,Выдан
26.11.2024 - 16:43,Продажа,Чехол силиконовый прозрачный,1,287,287,227,79.09407665505228,Администратор,
26.11.2024 - 16:54,Продажа,Блок питания Apple 20W (Copy),1,1143,1143,733,64.12948381452318,Иванов Сергей,
26.11.2024 - 17:32,Заказ,Дисплей iPhone 11 (Оригинал переклей),1,5386,5386,1413,26.23468251021166,Администратор,Выдан
